id	text	title
841857706_616-1634	The endoplasmic reticulum ( ER ) is a type of organelle found in eukaryotic cells that forms an interconnected network of flattened , membrane - enclosed sacs or tube - like structures known as cisternae . The membranes of the ER are continuous with the outer nuclear membrane . The endoplasmic reticulum occurs in most types of eukaryotic cells , but is absent from red blood cells and spermatozoa . There are two types of endoplasmic reticulum : rough and smooth . The outer ( cytosolic ) face of the rough endoplasmic reticulum is studded with ribosomes that are the sites of protein synthesis . The rough endoplasmic reticulum is especially prominent in cells such as hepatocytes . The smooth endoplasmic reticulum lacks ribosomes and functions in lipid manufacture and metabolism , the production of steroid hormones , and detoxification . The smooth ER is especially abundant in mammalian liver and gonad cells . The lacy membranes of the endoplasmic reticulum were first seen in 1945 using electron microscopy .	Endoplasmic reticulum
807029274_154-1161	The cell membrane ( also known as the plasma membrane or cytoplasmic membrane , and historically referred to as the plasmalemma ) is a biological membrane that separates the interior of all cells from the outside environment ( the extracellular space ) . It consists of a lipid bilayer with embedded proteins . The basic function of the cell membrane is to protect the cell from its surroundings . The cell membrane controls the movement of substances in and out of cells and organelles . In this way , it is selectively permeable to ions and organic molecules . In addition , cell membranes are involved in a variety of cellular processes such as cell adhesion , ion conductivity and cell signalling and serve as the attachment surface for several extracellular structures , including the cell wall , the carbohydrate layer called the glycocalyx , and the intracellular network of protein fibers called the cytoskeleton . In the field of synthetic biology , cell membranes can be artificially reassembled .	Cell membrane
843512328_946-1805	The Trail of Tears was a series of forced relocations of Native American peoples from their ancestral homelands in the Southeastern United States , to areas to the west ( usually west of the Mississippi River ) that had been designated as Indian Territory . The forced relocations were carried out by government authorities following the passage of the Indian Removal Act in 1830 . Many of the relocated people suffered from exposure , disease , and starvation while en route to their new designated reserve , and many died before reaching their destinations . The forced removals included members of the Cherokee , Muscogee ( Creek ) , Seminole , Chickasaw , Choctaw , and Ponca nations . The phrase `` Trail of Tears '' originates from a description of the removal of many Native American tribes , including the infamous Cherokee Nation relocation in 1838 .	Trail of Tears
846282869_1580-2418	The Great Wall of China is a series of fortifications made of stone , brick , tamped earth , wood , and other materials , generally built along an east - to - west line across the historical northern borders of China to protect the Chinese states and empires against the raids and invasions of the various nomadic groups of the Eurasian Steppe with an eye to expansion . Several walls were being built as early as the 7th century BC ; these , later joined together and made bigger and stronger , are collectively referred to as the Great Wall . Especially famous is the wall built in 220 -- 206 BC by Qin Shi Huang , the first Emperor of China . Little of that wall remains . The Great Wall has been rebuilt , maintained , and enhanced over various dynasties ; the majority of the existing wall is from the Ming Dynasty ( 1368 -- 1644 ) .	Great Wall of China
846282869_19534-20837	Before the use of bricks , the Great Wall was mainly built from rammed earth , stones , and wood . During the Ming , however , bricks were heavily used in many areas of the wall , as were materials such as tiles , lime , and stone . The size and weight of the bricks made them easier to work with than earth and stone , so construction quickened . Additionally , bricks could bear more weight and endure better than rammed earth . Stone can hold under its own weight better than brick , but is more difficult to use . Consequently , stones cut in rectangular shapes were used for the foundation , inner and outer brims , and gateways of the wall . Battlements line the uppermost portion of the vast majority of the wall , with defensive gaps a little over 30 cm ( 12 in ) tall , and about 23 cm ( 9.1 in ) wide . From the parapets , guards could survey the surrounding land . Communication between the army units along the length of the Great Wall , including the ability to call reinforcements and warn garrisons of enemy movements , was of high importance . Signal towers were built upon hill tops or other high points along the wall for their visibility . Wooden gates could be used as a trap against those going through . Barracks , stables , and armories were built near the wall 's inner surface .	Great Wall of China
825514496_1554-2563	The Pilgrims or Pilgrim Fathers were early European settlers of the Plymouth Colony in present - day Plymouth , Massachusetts , United States . The Pilgrims ' leadership came from the religious congregations of Brownist separatist Puritans who had fled the volatile political environment in England for the relative calm and tolerance of 17th - century Holland in the Netherlands . They held Puritan Calvinist religious beliefs but , unlike other Puritans , they maintained that their congregations needed to be separated from the English state church . They were also concerned that they might lose their English cultural identity if they remained in the Netherlands , so they arranged with English investors to establish a new colony in North America . The colony was established in 1621 and became the second successful English settlement in North America ( after the founding of Jamestown , Virginia in 1607 ) . The Pilgrims ' story became a central theme of the history and culture of the United States .	Pilgrims (Plymouth Colony)
853705998_12024-12142	In 2018 , Johnston 's 1982 song `` The Story of an Artist '' was featured in a television advertisement by Apple Inc .	Daniel Johnston
812042411_10549-11169	The `` Rammer Jammer Cheer '' is a traditional cheer . The lyrics originate from The Rammer - Jammer , a student magazine in the 1920s , and the yellowhammer , Alabama 's state bird . The term `` yellowhammer '' was originally used to describe Confederate soldiers from Alabama who wore bright yellow cloth on their uniforms ; when the soldiers marched into the city of Hopkinsville , Kentucky , supporters of the Confederacy cheered them with the chant `` yellowhammer , yellowhammer . '' During and after the American Civil War , the term continued to be used and Alabama became known as the `` Yellowhammer State . ''	University of Alabama traditions
843082151_1028-1389	Lawrence was born in East Brunswick , New Jersey . He is known for his work on the animated TV series SpongeBob SquarePants , on which he has long - running - roles as the voice of Sheldon Plankton and various recurring characters such as the Realistic Fish Head and Larry the Lobster . He physically appears as the live - action artist in `` Frankendoodle '' .	Mr. Lawrence
811525318_817-1054	The sexual connotations of the phrase `` make out '' appear to have developed in the 1930s and 1940s from the phrase 's other meanings of `` to succeed '' . Originally , it meant `` to seduce '' or `` to have sexual intercourse with '' .	Making out
815597210_673-1017	Lake Kariba is the world 's largest man - made lake and reservoir by volume . It lies 1300 kilometres upstream from the Indian Ocean , along the border between Zambia and Zimbabwe . Lake Kariba was filled between 1958 and 1963 following the completion of the Kariba Dam at its northeastern end , flooding the Kariba Gorge on the Zambezi River .	Lake Kariba
852859365_44603-45838	Three months after First Bull Run Union forces suffered another , smaller defeat at the Battle of Ball 's Bluff , near Leesburg , Virginia . The perceived military incompetence at First Bull Run and Ball 's Bluff led to the establishment of the Joint Committee on the Conduct of the War , a congressional body created to investigate Northern military affairs . Concerning the Battle of First Bull Run , the committee listened to testimony from a variety of witnesses connected with McDowell 's army . Although the committee 's report concluded that the principal cause of defeat was Patterson 's failure to prevent Johnston from reinforcing Beauregard , Patterson 's enlistment had expired a few days after the battle , and he was no longer in the service . The Northern public clamored for another scapegoat , and McDowell bore the chief blame . On 25 July 1861 , he was relieved of army command and replaced by Maj. Gen. George B. McClellan , who would soon be named general - in - chief of all the Union armies . McDowell was also present to bear significant blame for the defeat of Maj. Gen. John Pope 's Army of Virginia by Gen. Robert E. Lee 's Army of Northern Virginia thirteen months later , at the Second Battle of Bull Run .	First Battle of Bull Run
854238370_1156-1591	Today , many end users rarely , if ever , use command - line interfaces and instead rely upon graphical user interfaces and menu - driven interactions . However , many software developers , system administrators and advanced users still rely heavily on command - line interfaces to perform tasks more efficiently , configure their machine , or access programs and program features that are not available through a graphical interface .	Command-line interface
806130864_729-1406	At some point Sam Walton made the decision to achieve higher sales volumes by keeping sales prices lower than his competitors by reducing his profit margin . Inspired by the successes of other discount department store chains , Walton opened the second store in Harrison , Arkansas that year . Responsible for the purchase and maintenance of signage , Walton 's assistant , Bob Bogle , came up with the name `` Wal - Mart '' for the new chain . By 1967 , the company grew to 24 stores across the state of Arkansas , and had reached $ 12.6 million in sales , and by 1968 , the company opened its first stores outside of Arkansas in Sikeston , Missouri and Claremore , Oklahoma .	History of Walmart
830825344_11759-12285	The Catholic Church and the Methodist Church say that the ashes should be those of palm branches blessed at the previous year 's Palm Sunday service , while a Church of England publication says they `` may be made '' from the burnt palm crosses of the previous year . These sources do not speak of adding anything to the ashes other than , for the Catholic liturgy , a sprinkling with holy water when blessing them . An Anglican website speaks of mixing the ashes with a small amount of holy water or olive oil as a fixative .	Ash Wednesday
836192773_6816-7574	The initial prototype shown in May 2005 featured two HDMI ports , three Ethernet ports and six USB ports ; however , when the system was shown again a year later at E3 2006 , these were reduced to one HDMI port , one Ethernet port and four USB ports , presumably to cut costs . Two hardware configurations were also announced for the console : a 20 GB model and a 60 GB model , priced at US $499 ( € 499 ) and US $599 ( € 599 ) , respectively . The 60 GB model was to be the only configuration to feature an HDMI port , Wi - Fi internet , flash card readers and a chrome trim with the logo in silver . Both models were announced for a simultaneous worldwide release : November 11 , 2006 , for Japan and November 17 , 2006 , for North America and Europe .	PlayStation 3
821728509_1916-3363	Subsistence farming continues today in large parts of rural Africa , and parts of Asia and Latin America . In 2015 , about 2 billion people ( slightly more than 25 % of the world 's population ) in 500 million households living in rural areas of developing nations survive as `` smallholder '' farmers , working less than 2 hectares ( 5 acres ) of land . Subsistence agriculture had largely disappeared in Europe by the beginning of World War I , and in North America with the movement of sharecroppers and tenant farmers out of the American South and Midwest during the 1930s and 1940s . As recently as the 1950s , it was still common on family farms in North America and Europe to grow much of a family 's own food and make much of its own clothing , although sales of some of the farm 's production earned enough currency to buy certain staples , typically including sugar ; coffee and tea ; petroleum distillates ( petrol , kerosene , fuel oil ) ; textile products such as bolts of cloth , needles , and thread ; medicines ; hardware products such as nails , screws , and wire ; and a few discretionary items such as candy or books . Many of the preceding items , as well as occasional services from physicians , veterinarians , blacksmiths , and others , were often bought with barter rather than currency . In Central and Eastern Europe subsistence and semi-subsistence agriculture reappeared within the transition economy since about 1990 .	Subsistence agriculture
843757803_460-1137	The triangle illustrates the three elements a fire needs to ignite : heat , fuel , and an oxidizing agent ( usually oxygen ) . A fire naturally occurs when the elements are present and combined in the right mixture , meaning that fire is actually an event rather than a thing . A fire can be prevented or extinguished by removing any one of the elements in the fire triangle . For example , covering a fire with a fire blanket removes the oxygen part of the triangle and can extinguish a fire . In large fires where firefighters are called in , decreasing the amount of oxygen is not usually an option because there is no effective way to make that happen in an extended area .	Fire triangle
849504314_1725-2345	Cards may be `` topped - up '' or monthly passes purchased in the following ways : online , at ticket machines , at ticketing offices , and at selected retail outlets such as bookshops . Top ups may be made by credit or debit card , with the latter three mediums accepting cash payment . The card is designed to reduce the number of transactions at ticket offices and the number of paper tickets . Usage is encouraged by offering cheaper fares than the cash ticket option , although there is an initial once - only fee to purchase the card . Monthly and / or multiple trip travel is only available with the AT HOP card .	AT HOP card
842789562_225-351	Elephant in the room is an English - language metaphorical idiom for an obvious problem or risk that no one wants to discuss .	Elephant in the room
821698509_981-1623	The national flag of the Democratic Republic of the Congo is a sky blue flag , adorned with a yellow star in the upper left canton and cut diagonally by a red stripe with a yellow fimbriation . It was adopted on 20 February 2006 . A new constitution , ratified in December 2005 and which came into effect in February 2006 , promoted a return to a flag similar to that flown between 1963 and 1971 , with a change from a royal blue to sky blue background . Blue represents peace . Red stands for `` the blood of the country 's martyrs '' , yellow the country 's wealth ; and the star a radiant future for the country . ( subscription required )	Flag of the Democratic Republic of the Congo
833898472_738-1302	`` It 's Now or Never '' is a ballad recorded by Elvis Presley in 1960 . It is one of two popular songs based on the Italian song of Neapolitan language `` ' O Sole mio '' ( music by Eduardo di Capua ) , the other being `` There 's No Tomorrow '' , recorded by U.S. singer Tony Martin in 1949 , which inspired Presley 's version . The lyrics were written by Aaron Schroeder and Wally Gold . The single is the second best - selling single by Presley , and one of the best - selling singles of all time . It was recorded by Bill Porter at RCA Studio B in Nashville .	It's Now or Never (song)
820769473_15895-16818	Seasonality is a characteristic of a time series in which the data experiences regular and predictable changes which recur every calendar year . Any predictable change or pattern in a time series that recurs or repeats over a one - year period can be said to be seasonal . It is common in many situations -- such as grocery store or even in a Medical Examiner 's office -- that the demand depends on the day of the week . In such situations , the forecasting procedure calculates the seasonal index of the `` season '' -- seven seasons , one for each day -- which is the ratio of the average demand of that season ( which is calculated by Moving Average or Exponential Smoothing using historical data corresponding only to that season ) to the average demand across all seasons . An index higher than 1 indicates that demand is higher than average ; an index less than 1 indicates that the demand is less than the average .	Forecasting
845473282_4765-5660	The coat is known as a `` double coat '' , with the undercoat being soft , downy and equal in length to the guard hairs , which are an even blue with silver tips . However , the tail may have a few very dull , almost unnoticeable stripes . The coat is described as thick , plush and soft to the touch . The feeling is softer than the softest silk . The silver tips give the coat a shimmering appearance . Its eyes are almost always a dark and vivid green . Any white patches of fur or yellow eyes in adulthood are seen as flaws in show cats . Russian Blues should not be confused with British Blues ( which are not a distinct breed , but rather a British Shorthair with a blue coat as the British Shorthair breed itself comes in a wide variety of colors and patterns ) , nor the Chartreux or Korat which are two other naturally occurring breeds of blue cats , although they have similar traits .	Russian Blue
803192254_6282-7485	The Baron , his Italian greyhound , Azor ( which he took with him everywhere ) , his young aide de camp Louis de Pontière , his military secretary , Peter Stephen Du Ponceau ( then called Pierre Etienne Du Ponceau ) , and two other companions , reached Portsmouth , New Hampshire on December 1 , 1777 , where they were almost arrested for being British because Steuben had mistakenly outfitted them in red uniforms . They were extravagantly entertained in Boston . On February 5 , 1778 Steuben and his party arrived in York , Pennsylvania , where the Continental Congress had relocated after being ousted from Philadelphia by the British advance . Arrangements were made for Steuben to be paid following the successful completion of the war according to his contributions . He arrived at Valley Forge on February 23 , 1778 , and reported for duty as a volunteer . One soldier 's first impression of the Baron was `` of the ancient fabled God of War ... he seemed to me a perfect personification of Mars . The trappings of his horse , the enormous holsters of his pistols , his large size , and his strikingly martial aspect , all seemed to favor the idea . He turned the volunteers into a great army ''	Friedrich Wilhelm von Steuben
844747430_9987-10701	Sound that travels through the outer ear impacts on the eardrum , and causes it to vibrate . The three ossicles bones transmit this sound to a second window ( the oval window ) which protects the fluid - filled inner ear . In detail , the pinna of the outer ear helps to focus a sound , which impacts on the eardrum . The malleus rests on the membrane , and receives the vibration . This vibration is transmitted along the incus and stapes to the oval window . Two small muscles , the tensor tympani and stapedius , also help modulate noise . The two muscles reflexively contract to dampen excessive vibrations . Vibration of the oval window causes vibration of the endolymph within the vestibule and the cochlea .	Ear
843287850_16546-17104	Between 1910 and 1911 , Béla Schick developed the Schick test to detect pre-existing immunity to diphtheria in an exposed person . Only those who were not exposed to diphtheria were preferably vaccinated . A massive , five - year campaign was coordinated by Dr. Schick . As a part of the campaign , 85 million pieces of literature were distributed by the Metropolitan Life Insurance Company with an appeal to parents to `` Save your child from diphtheria . '' A vaccine was developed in the next decade , and deaths began declining significantly in 1924 . A	Diphtheria
865337465_9826-11342	Because the prime minister is , in practice , the most politically powerful member of the Canadian government , he or she is sometimes erroneously referred to as Canada 's head of state , when , in fact , that post is held by the Canadian monarch , represented by the governor general . The prime minister is , instead , the head of government and is responsible for advising the Crown on how to exercise the Royal Prerogative and its executive powers , which are governed by the constitution and its conventions . However , the function of the prime minister has evolved with increasing power . Today , as per the doctrines of constitutional monarchy , the advice given by the prime minister is ordinarily binding , meaning the prime minister effectively carries out those duties ascribed to the sovereign or governor general , leaving the latter to act in predominantly ceremonial fashions . As such , the prime minister , supported by the Office of the Prime Minister ( PMO ) , controls the appointments of many key figures in Canada 's system of governance , including the governor general , the Cabinet , justices of the Supreme Court , senators , heads of crown corporations , ambassadors to foreign countries , the provincial lieutenant governors , and approximately 3,100 other positions . Further , the prime minister plays a prominent role in the legislative process -- with the majority of bills put before parliament originating in the Cabinet -- and the leadership of the Canadian Armed Forces . William	Prime Minister of Canada
830253023_72-590	Parens patriae is Latin for `` parent of the nation '' ( lit. , `` parent of the fatherland '' ) . In law , it refers to the public policy power of the state to intervene against an abusive or negligent parent , legal guardian , or informal caretaker , and to act as the parent of any child or individual who is in need of protection . For example , some children , incapacitated individuals , and disabled individuals lack parents who are able and willing to render adequate care , thus requiring state intervention .	Parens patriae
804966384_609-1422	Dada ( / ˈdɑːdɑː / ) or Dadaism was an art movement of the European avant - garde in the early 20th century , with early centers in Zürich , Switzerland at the Cabaret Voltaire ( circa 1916 ) ; New York Dada began circa 1915 , and after 1920 Dada flourished in Paris . Developed in reaction to World War I , the Dada movement consisted of artists who rejected the logic , reason , and aestheticism of modern capitalist society , instead expressing nonsense , irrationality , and anti-bourgeois protest in their works . The art of the movement spanned visual , literary , and sound media , including collage , sound poetry , cut - up writing , and sculpture . Dadaist artists expressed their discontent with violence , war , and nationalism , and maintained political affinities with the radical left . Cover	Dada
812132823_3473-3919	Near a river , the group hears singing . They see three women washing clothes and singing . The women drug them with corn whiskey and they lose consciousness . Upon waking , Delmar finds Pete 's clothes lying next to him , empty except for a toad . Delmar is convinced the women were Sirens and transformed Pete into the toad . Later , one - eyed Bible salesman Big Dan Teague invites them for a picnic lunch , then mugs them and kills the toad .	O Brother, Where Art Thou?
842297443_156-1344	In mathematics , a negative number is a real number that is less than zero . Negative numbers represent opposites . If positive represents a movement to the right , negative represents a movement to the left . If positive represents above sea level , then negative represents below sea level . If positive represents a deposit , negative represents a withdrawal . They are often used to represent the magnitude of a loss or deficiency . A debt that is owed may be thought of as a negative asset , a decrease in some quantity may be thought of as a negative increase . If a quantity may have either of two opposite senses , then one may choose to distinguish between those senses -- perhaps arbitrarily -- as positive and negative . In the medical context of fighting a tumor , an expansion could be thought of as a negative shrinkage . Negative numbers are used to describe values on a scale that goes below zero , such as the Celsius and Fahrenheit scales for temperature . The laws of arithmetic for negative numbers ensure that the common sense idea of an opposite is reflected in arithmetic . For example , − ( − 3 ) = 3 because the opposite of an opposite is the original thing .	Negative number
854172540_1171-1467	Chad DiMera is a fictional character from the original NBC Daytime soap opera , Days of Our Lives . The role was originated by Casey Jon Deidrick on June 19 , 2009 . Deidrick vacated the role in 2013 . Billy Flynn currently portrays the role , making his first appearance on September 12 , 2014 .	Chad DiMera
863614185_34057-35022	By November 1922 , the value in gold of money in circulation had fallen from £ 300 million before World War I to £ 20 million . The Reichsbank responded by the unlimited printing of notes , thereby accelerating the devaluation of the mark . In his report to London , Lord D'Abernon wrote : `` In the whole course of history , no dog has ever run after its own tail with the speed of the Reichsbank . '' Germany went through its worst inflation in 1923 . In 1922 , the highest denomination was 50,000 Marks . By 1923 , the highest denomination was 100,000,000,000,000 ( 10 ) Marks . In December 1923 the exchange rate was 4,200,000,000,000 ( 4.2 × 10 ) Marks to 1 US dollar . In 1923 , the rate of inflation hit 3.25 × 10 percent per month ( prices double every two days ) . Beginning on 20 November 1923 , 1,000,000,000,000 old Marks were exchanged for 1 Rentenmark , so that 4.2 Rentenmarks were worth 1 US dollar , exactly the same rate the Mark had in 1914 .	Hyperinflation
798934566_1283-2295	Mauna Kea ( / ˌmɔːnə ˈkeɪ. ə / or / ˌmaʊnə ˈkeɪ. ə / , Hawaiian : ( ˈmɐwnə ˈkɛjə ) ) , is a dormant volcano on the island of Hawaii . Standing 4,207 m ( 13,802 ft ) above sea level , its peak is the highest point in the state of Hawaii . Much of the mountain is under water ; when measured from its oceanic base , Mauna Kea is over 10,000 m ( 33,000 ft ) tall and is the tallest mountain on Earth . Mauna Kea is about a million years old , and has thus passed the most active shield stage of life hundreds of thousands of years ago . In its current post-shield state , its lava is more viscous , resulting in a steeper profile . Late volcanism has also given it a much rougher appearance than its neighboring volcanoes ; contributing factors include the construction of cinder cones , the decentralization of its rift zones , the glaciation on its peak , and the weathering effects of the prevailing trade winds . Mauna Kea last erupted 6,000 to 4,000 years ago and is now considered dormant .	Mauna Kea
846470453_1649-2760	Amazon Web Services ( AWS ) is a subsidiary of Amazon.com that provides on - demand cloud computing platforms to individuals , companies and governments , on a paid subscription basis . The technology allows subscribers to have at their disposal a virtual cluster of computers , available all the time , through the Internet . AWS 's version of virtual computers emulate most of the attributes of a real computer including hardware ( CPU ( s ) & GPU ( s ) for processing , local / RAM memory , hard - disk / SSD storage ) ; a choice of operating systems ; networking ; and pre-loaded application software such as web servers , databases , CRM , etc . Each AWS system also virtualizes its console I / O ( keyboard , display , and mouse ) , allowing AWS subscribers to connect to their AWS system using a modern browser . The browser acts as a window into the virtual computer , letting subscribers log - in , configure and use their virtual systems just as they would a real physical computer . They can choose to deploy their AWS systems to provide internet - based services for themselves and their customers .	Amazon Web Services
835472964_985-1700	Mount Logan / ˈloʊɡən / is the highest mountain in Canada and the second - highest peak in North America , after Denali . The mountain was named after Sir William Edmond Logan , a Canadian geologist and founder of the Geological Survey of Canada ( GSC ) . Mount Logan is located within Kluane National Park Reserve in southwestern Yukon , less than 40 kilometres ( 25 mi ) north of the Yukon / Alaska border . Mount Logan is the source of the Hubbard and Logan Glaciers . Logan is believed to have the largest base circumference of any non-volcanic mountain on Earth ( a large number of shield volcanoes are much larger in size and mass ) , including a massif with eleven peaks over 5,000 metres ( 16,400 ft ) .	Mount Logan
826942928_588-1047	`` The Reverend Mr. Black '' is a 1963 song by Billy Edd Wheeler , Mike Stoller , and Jerry Leiber . The chorus came from the 1931 folk song , `` The Lonesome Valley , '' a version of which appears in the 2000 film , O Brother , Where Art Thou ? . It was recorded by The Kingston Trio in 1963 for their album The Kingston Trio No. 16 and became a top - ten hit for them on the Billboard Hot 100 . Johnny Cash covered the song in 1981 for his album The Baron .	The Reverend Mr. Black
846590504_5996-6990	Insulin ( from Latin insula , island ) is a peptide hormone produced by beta cells of the pancreatic islets ; it is considered to be the main anabolic hormone of the body . It regulates the metabolism of carbohydrates , fats and protein by promoting the absorption of , especially glucose from the blood into liver , fat and skeletal muscle cells . In these tissues the absorbed glucose is converted into either glycogen via glycogenesis or fats ( triglycerides ) via lipogenesis , or , in the case of the liver , into both . Glucose production and secretion by the liver is strongly inhibited by high concentrations of insulin in the blood . Circulating insulin also affects the synthesis of proteins in a wide variety of tissues . It is therefore an anabolic hormone , promoting the conversion of small molecules in the blood into large molecules inside the cells . Low insulin levels in the blood have the opposite effect by promoting widespread catabolism , especially of reserve body fat .	Insulin
863759173_863-1568	Fried Green Tomatoes is a 1991 comedy - drama film based on the novel Fried Green Tomatoes at the Whistle Stop Cafe by Fannie Flagg . Directed by Jon Avnet and written by Flagg and Carol Sobieski , it stars Kathy Bates , Jessica Tandy , Mary Stuart Masterson , and Mary - Louise Parker . It tells the story of a Depression - era friendship between two women , Ruth and Idgie , and a 1980s friendship between Evelyn , a middle - aged housewife , and Ninny , an elderly woman . The centerpiece and parallel story concerns the murder of Ruth 's abusive husband , Frank , and the accusations that follow . It received a generally positive reception from film critics and was nominated for two Academy Awards .	Fried Green Tomatoes
843862354_838-1497	Sanctification is the act or process of acquiring sanctity , of being made or becoming holy . It is a gift given through the power of God to a person or thing which is then considered sacred or set apart in an official capacity within the religion . In general anything from a temple , to vessels , to days of the week , to a human believer who willingly accepts this gift can be sanctified . To sanctify is to literally `` set apart for particular use in a special purpose or work and to make holy or sacred . '' Etymologically , `` sanctify '' derives from the Latin verb sanctificare which in turn derives from sanctus `` holy '' and facere `` to make '' .	Sanctification
824332464_192-1005	The finances of the British royal family come from a number of sources . The UK Parliament supports the monarch and other members of the royal household financially by means of the Sovereign Grant , a percentage of the annual profits of the Crown Estate which is intended to meet the costs of the sovereign 's official expenditures . This includes the costs of the upkeep of the various royal residences , staffing , travel and state visits , public engagements , and official entertainment . Other sources of income include revenues from the Duchies of Lancaster and Cornwall , a parliamentary annuity , and income from private investments . The Keeper of the Privy Purse is Head of the Privy Purse and Treasurer 's Office and has overall responsibility for the management of the sovereign 's financial affairs .	Finances of the British royal family
856929863_2146-2777	Ecuador ( / ˈɛkwədɔːr / ( listen ) EK - wə - dor , Spanish : ( ekwaˈðoɾ ) ) ( Quechua : Ikwadur ) , officially the Republic of Ecuador ( Spanish : República del Ecuador , which literally translates as `` Republic of the Equator '' ; Quechua : Ikwadur Ripuwlika ) , is a representative democratic republic in northwestern South America , bordered by Colombia on the north , Peru on the east and south , and the Pacific Ocean to the west . Ecuador also includes the Galápagos Islands in the Pacific , about 1,000 kilometres ( 620 mi ) west of the mainland . The capital city is Quito , while the largest city is Guayaquil .	Ecuador
828721797_1629-2085	Nimbostratus has a diffuse cloud base generally found anywhere from near surface in the low levels to about 3,000 m ( 9,800 ft ) in the middle level of the troposphere . Although usually dark at its base , it often appears illuminated from within to a surface observer . Nimbostratus usually has a thickness of about 2000 to 4000 m . Though found worldwide , nimbostratus occurs more commonly in the middle latitudes . It is coded C 2 on the SYNOP report .	Nimbostratus cloud
798869266_17790-19094	Magna Carta Holy Grail debuted at number one on the Billboard 200 and sold 528,000 copies in its first week , which bypassed its predicted debut in the range of 350,000 to 400,000 . The album also debuted at number one on the Canadian Albums Chart . It is Jay - Z 's third straight number one album in Canada . The album debuted at number one on the UK Album Chart , Jay - Z 's first UK number one album . In its second week the album sold 129,000 more copies in the United States . Despite the 76 % drop in sales , Magna Carta Holy Grail retained its number one position on the Billboard 200 , becoming the first rap album to spend two consecutive weeks on top since Lil Wayne 's Tha Carter IV ( 2011 ) . In its third week the album would drop down to number two , selling 77,000 copies . In its fourth week the album would drop down to number three , selling 62,000 copies . It sold 1,099,000 copies in 2013 in the United States , making it the tenth best - selling album of the year . By February 26 , 2014 , the album had sold 1,130,000 copies in the United States . As of September 2 , 2013 , It was announced by Billboard that Magna Carta Holy Grail was certified double platinum by the Recording Industry Association of America ( RIAA ) , for shipments of two million copies in the United States .	Magna Carta Holy Grail
842629338_2085-3555	The process of somatic cell nuclear transplant involves two different cells . The first being a female gamete , known as the ovum ( egg / oocyte ) . In human SCNT ( Somatic Cell Nuclear Transfer ) experiments , these eggs are obtained through consenting donors , utilizing ovarian stimulation . The second being a somatic cell , referring to the cells of the human body . Skin cells , fat cells , and liver cells are only a few examples . The nucleus of the donor egg cell is removed and discarded , leaving it ' deprogrammed . ' What is left is a somatic cell and an denucleated egg cell . These are then fused by inserting the somatic cell into the ' empty ' ovum . After being inserted into the egg , the somatic cell nucleus is reprogrammed by its host egg cell . The ovum , now containing the somatic cell 's nucleus , is stimulated with a shock and will begin to divide . The egg is now viable and capable of producing an adult organism containing all the necessary genetic information from just one parent . Development will ensue normally and after many mitotic divisions , this single cell forms a blastocyst ( an early stage embryo with about 100 cells ) with an identical genome to the original organism ( i.e. a clone ) . Stem cells can then be obtained by the destruction of this clone embryo for use in therapeutic cloning or in the case of reproductive cloning the clone embryo is implanted into a host mother for further development and brought to term .	Somatic cell nuclear transfer
836776689_626-1452	Interphase is the phase of the cell cycle in which a typical cell spends most of its life . During this phase , the cell copies its DNA in preparation for mitosis . Interphase is the ' daily living ' or metabolic phase of the cell , in which the cell obtains nutrients and metabolizes them , grows , reads its DNA , and conducts other `` normal '' cell functions . The majority of eukaryotic cells spend most of their time in interphase . This phase was formerly called the resting phase . However , interphase does not describe a cell that is merely resting ; rather , the cell is living , and preparing for later cell division , so the name was changed . A common misconception is that interphase is the first stage of mitosis . However , since mitosis is the division of the nucleus , prophase is actually the first stage .	Interphase
827768242_40744-41457	Starting in the 1820s , a new institution , the `` penitentiary '' , gradually became the focal point of criminal justice in the United States . At the same time , other novel institutions -- the asylum and the almshouse -- redefined care for the mentally ill and the poor . For its proponents , the penitentiary was an ambitious program whose external appearance , internal arrangements , and daily routine would counteract the disorder and immorality thought to be breeding crime in American society . Although its adoption was haphazard at first , and marked by political strife -- especially in the South -- the penitentiary became an established institution in the United States by the end of the 1830s . New	History of United States prison systems
815879098_1759-2689	Yemen ( / ˈjɛmən / ( listen ) ; Arabic : اليَمَن ‎ al - Yaman ) , officially known as the Republic of Yemen ( الجمهورية اليمنية al - Jumhūrīyah al - Yamanīyah ) , is an Arab country in Western Asia at the southern end of the Arabian Peninsula . Yemen is the second - largest country in the peninsula , occupying 527,970 km ( 203,850 sq mi ) . The coastline stretches for about 2,000 km ( 1,200 mi ) . It is bordered by Saudi Arabia to the north , the Red Sea to the west , the Gulf of Aden and Arabian Sea to the south , and Oman to the east - northeast . Although Yemen 's constitutionally stated capital is the city of Sana'a , the city has been under Houthi rebel control since February 2015 . Because of this , Yemen 's capital has been temporarily relocated to the port city of Aden , on the southern coast . Yemen 's territory includes more than 200 islands ; the largest of these is Socotra .	Yemen
